"","penalty_fn","reps","variable","value","penalty_fraction","statistic","timeseries"
"5606","L2",19,"harvest.autocorrelation",0.488404312258004,0.947368421052632,"autocor","harvest"
"5607","fixed",19,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5608","L1",20,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5609","L2",20,"harvest.autocorrelation",0.677423262396638,0.947368421052632,"autocor","harvest"
"5610","fixed",20,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5611","L1",21,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5612","L2",21,"harvest.autocorrelation",0.414267361815344,0.947368421052632,"autocor","harvest"
"5613","fixed",21,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5614","L1",22,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5615","L2",22,"harvest.autocorrelation",-0.00490103393198165,0.947368421052632,"autocor","harvest"
"5616","fixed",22,"harvest.autocorrelation",-0.200293197631416,0.947368421052632,"autocor","harvest"
"5617","L1",23,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5618","L2",23,"harvest.autocorrelation",0.363660011045169,0.947368421052632,"autocor","harvest"
"5619","fixed",23,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5620","L1",24,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5621","L2",24,"harvest.autocorrelation",0.723288978963987,0.947368421052632,"autocor","harvest"
"5622","fixed",24,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5623","L1",25,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5624","L2",25,"harvest.autocorrelation",0.133233326618295,0.947368421052632,"autocor","harvest"
"5625","fixed",25,"harvest.autocorrelation",-0.200293197631416,0.947368421052632,"autocor","harvest"
"5626","L1",26,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5627","L2",26,"harvest.autocorrelation",0.717797816183202,0.947368421052632,"autocor","harvest"
"5628","fixed",26,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5629","L1",27,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5630","L2",27,"harvest.autocorrelation",0.634672678535007,0.947368421052632,"autocor","harvest"
"5631","fixed",27,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5632","L1",28,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5633","L2",28,"harvest.autocorrelation",0.536809275210933,0.947368421052632,"autocor","harvest"
"5634","fixed",28,"harvest.autocorrelation",-0.00262464599650029,0.947368421052632,"autocor","harvest"
"5635","L1",29,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5636","L2",29,"harvest.autocorrelation",0.469997520403228,0.947368421052632,"autocor","harvest"
"5637","fixed",29,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5638","L1",30,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5639","L2",30,"harvest.autocorrelation",0.289724190175417,0.947368421052632,"autocor","harvest"
"5640","fixed",30,"harvest.autocorrelation",-0.061756069036287,0.947368421052632,"autocor","harvest"
"5641","L1",31,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5642","L2",31,"harvest.autocorrelation",0.403518412678918,0.947368421052632,"autocor","harvest"
"5643","fixed",31,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5644","L1",32,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5645","L2",32,"harvest.autocorrelation",0.446578245945792,0.947368421052632,"autocor","harvest"
"5646","fixed",32,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5647","L1",33,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5648","L2",33,"harvest.autocorrelation",0.128050910210057,0.947368421052632,"autocor","harvest"
"5649","fixed",33,"harvest.autocorrelation",0.1121577755033,0.947368421052632,"autocor","harvest"
"5650","L1",34,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5651","L2",34,"harvest.autocorrelation",0.569010637728621,0.947368421052632,"autocor","harvest"
"5652","fixed",34,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5653","L1",35,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5654","L2",35,"harvest.autocorrelation",0.248615839770475,0.947368421052632,"autocor","harvest"
"5655","fixed",35,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5656","L1",36,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5657","L2",36,"harvest.autocorrelation",0.406883142728196,0.947368421052632,"autocor","harvest"
"5658","fixed",36,"harvest.autocorrelation",-0.126886199123036,0.947368421052632,"autocor","harvest"
"5659","L1",37,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5660","L2",37,"harvest.autocorrelation",0.641967821535087,0.947368421052632,"autocor","harvest"
"5661","fixed",37,"harvest.autocorrelation",-0.126886199123036,0.947368421052632,"autocor","harvest"
"5662","L1",38,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5663","L2",38,"harvest.autocorrelation",0.401739376858119,0.947368421052632,"autocor","harvest"
"5664","fixed",38,"harvest.autocorrelation",-0.200293197631416,0.947368421052632,"autocor","harvest"
"5665","L1",39,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5666","L2",39,"harvest.autocorrelation",0.240658698497993,0.947368421052632,"autocor","harvest"
"5667","fixed",39,"harvest.autocorrelation",-0.126886199123036,0.947368421052632,"autocor","harvest"
"5668","L1",40,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5669","L2",40,"harvest.autocorrelation",-0.00490103393198165,0.947368421052632,"autocor","harvest"
"5670","fixed",40,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5671","L1",41,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5672","L2",41,"harvest.autocorrelation",0.432600316682093,0.947368421052632,"autocor","harvest"
"5673","fixed",41,"harvest.autocorrelation",-0.198649622973331,0.947368421052632,"autocor","harvest"
"5674","L1",42,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5675","L2",42,"harvest.autocorrelation",-0.079865137111315,0.947368421052632,"autocor","harvest"
"5676","fixed",42,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5677","L1",43,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5678","L2",43,"harvest.autocorrelation",0.570687493306063,0.947368421052632,"autocor","harvest"
"5679","fixed",43,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5680","L1",44,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5681","L2",44,"harvest.autocorrelation",0.245262443304767,0.947368421052632,"autocor","harvest"
"5682","fixed",44,"harvest.autocorrelation",-0.126886199123036,0.947368421052632,"autocor","harvest"
"5683","L1",45,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5684","L2",45,"harvest.autocorrelation",0.494456339021905,0.947368421052632,"autocor","harvest"
"5685","fixed",45,"harvest.autocorrelation",-0.199902145099332,0.947368421052632,"autocor","harvest"
"5686","L1",46,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5687","L2",46,"harvest.autocorrelation",0.61252834372899,0.947368421052632,"autocor","harvest"
"5688","fixed",46,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5689","L1",47,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5690","L2",47,"harvest.autocorrelation",0.645114338324639,0.947368421052632,"autocor","harvest"
"5691","fixed",47,"harvest.autocorrelation",-0.126886199123036,0.947368421052632,"autocor","harvest"
"5692","L1",48,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5693","L2",48,"harvest.autocorrelation",-0.079865137111315,0.947368421052632,"autocor","harvest"
"5694","fixed",48,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5695","L1",49,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5696","L2",49,"harvest.autocorrelation",0.451506351474329,0.947368421052632,"autocor","harvest"
"5697","fixed",49,"harvest.autocorrelation",-0.199560452539384,0.947368421052632,"autocor","harvest"
"5698","L1",50,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5699","L2",50,"harvest.autocorrelation",0.562078665994863,0.947368421052632,"autocor","harvest"
"5700","fixed",50,"harvest.autocorrelation",-0.061756069036287,0.947368421052632,"autocor","harvest"
"5701","L1",1,"stock.variance",5.9660214122233,1,"variance","harvest"
"5702","L2",1,"stock.variance",4.07579918668938,1,"variance","harvest"
"5703","fixed",1,"stock.variance",6.22231010413089,1,"variance","harvest"
"5704","L1",2,"stock.variance",5.10156046232816,1,"variance","harvest"
"5705","L2",2,"stock.variance",4.26856592605592,1,"variance","harvest"
"5706","fixed",2,"stock.variance",7.63044693093035,1,"variance","harvest"
"5707","L1",3,"stock.variance",2.20241149306047,1,"variance","harvest"
"5708","L2",3,"stock.variance",3.4563806143519,1,"variance","harvest"
"5709","fixed",3,"stock.variance",8.37947442232786,1,"variance","harvest"
"5710","L1",4,"stock.variance",11.2588742587364,1,"variance","harvest"
"5711","L2",4,"stock.variance",3.10196406495221,1,"variance","harvest"
"5712","fixed",4,"stock.variance",10.78294514023,1,"variance","harvest"
"5713","L1",5,"stock.variance",3.22955536722775,1,"variance","harvest"
"5714","L2",5,"stock.variance",3.75447849715324,1,"variance","harvest"
"5715","fixed",5,"stock.variance",7.92260078348076,1,"variance","harvest"
"5716","L1",6,"stock.variance",2.50082865060784,1,"variance","harvest"
"5717","L2",6,"stock.variance",5.33476296641069,1,"variance","harvest"
"5718","fixed",6,"stock.variance",7.16306588095763,1,"variance","harvest"
"5719","L1",7,"stock.variance",3.87823416518741,1,"variance","harvest"
"5720","L2",7,"stock.variance",4.85574787981901,1,"variance","harvest"
"5721","fixed",7,"stock.variance",8.26781177727269,1,"variance","harvest"
"5722","L1",8,"stock.variance",5.49284981759277,1,"variance","harvest"
"5723","L2",8,"stock.variance",3.77971020689843,1,"variance","harvest"
"5724","fixed",8,"stock.variance",6.90649397711349,1,"variance","harvest"
"5725","L1",9,"stock.variance",3.50376111012971,1,"variance","harvest"
"5726","L2",9,"stock.variance",5.38131691650433,1,"variance","harvest"
"5727","fixed",9,"stock.variance",7.28188649418597,1,"variance","harvest"
"5728","L1",10,"stock.variance",5.37265400945894,1,"variance","harvest"
"5729","L2",10,"stock.variance",16.4090882044709,1,"variance","harvest"
"5730","fixed",10,"stock.variance",8.2170743496199,1,"variance","harvest"
"5731","L1",11,"stock.variance",4.78610290129715,1,"variance","harvest"
"5732","L2",11,"stock.variance",4.70436630313442,1,"variance","harvest"
"5733","fixed",11,"stock.variance",5.88704749079489,1,"variance","harvest"
"5734","L1",12,"stock.variance",3.5817636729614,1,"variance","harvest"
"5735","L2",12,"stock.variance",2.5069378965602,1,"variance","harvest"
"5736","fixed",12,"stock.variance",8.25323147912917,1,"variance","harvest"
"5737","L1",13,"stock.variance",6.07352049391655,1,"variance","harvest"
"5738","L2",13,"stock.variance",5.87437738106687,1,"variance","harvest"
"5739","fixed",13,"stock.variance",6.95483258930527,1,"variance","harvest"
"5740","L1",14,"stock.variance",3.44018080873074,1,"variance","harvest"
"5741","L2",14,"stock.variance",6.35309552122988,1,"variance","harvest"
"5742","fixed",14,"stock.variance",7.55960258769384,1,"variance","harvest"
"5743","L1",15,"stock.variance",3.87744753640336,1,"variance","harvest"
"5744","L2",15,"stock.variance",6.54200509633136,1,"variance","harvest"
"5745","fixed",15,"stock.variance",7.24565384336975,1,"variance","harvest"
"5746","L1",16,"stock.variance",4.09112941086878,1,"variance","harvest"
"5747","L2",16,"stock.variance",9.95790790592655,1,"variance","harvest"
"5748","fixed",16,"stock.variance",4.34695471249988,1,"variance","harvest"
"5749","L1",17,"stock.variance",7.36557230264943,1,"variance","harvest"
"5750","L2",17,"stock.variance",3.00129373428833,1,"variance","harvest"
"5751","fixed",17,"stock.variance",9.36691737483913,1,"variance","harvest"
"5752","L1",18,"stock.variance",10.6319281833765,1,"variance","harvest"
"5753","L2",18,"stock.variance",3.23744004687559,1,"variance","harvest"
"5754","fixed",18,"stock.variance",10.3325986808737,1,"variance","harvest"
"5755","L1",19,"stock.variance",2.33544547923016,1,"variance","harvest"
"5756","L2",19,"stock.variance",4.11659249306623,1,"variance","harvest"
"5757","fixed",19,"stock.variance",6.59256770745417,1,"variance","harvest"
"5758","L1",20,"stock.variance",4.46245949024986,1,"variance","harvest"
"5759","L2",20,"stock.variance",7.5717822178593,1,"variance","harvest"
"5760","fixed",20,"stock.variance",6.66792101378294,1,"variance","harvest"
"5761","L1",21,"stock.variance",5.21562116226315,1,"variance","harvest"
"5762","L2",21,"stock.variance",8.00836602128607,1,"variance","harvest"
"5763","fixed",21,"stock.variance",8.36819300494002,1,"variance","harvest"
"5764","L1",22,"stock.variance",3.97796128348397,1,"variance","harvest"
"5765","L2",22,"stock.variance",5.73916079316511,1,"variance","harvest"
"5766","fixed",22,"stock.variance",6.2777646807759,1,"variance","harvest"
"5767","L1",23,"stock.variance",1.84325214561471,1,"variance","harvest"
"5768","L2",23,"stock.variance",3.92131334673302,1,"variance","harvest"
"5769","fixed",23,"stock.variance",8.69687716746798,1,"variance","harvest"
"5770","L1",24,"stock.variance",3.19609273904132,1,"variance","harvest"
"5771","L2",24,"stock.variance",2.48545324401684,1,"variance","harvest"
"5772","fixed",24,"stock.variance",6.14530056605509,1,"variance","harvest"
"5773","L1",25,"stock.variance",1.53562269315267,1,"variance","harvest"
"5774","L2",25,"stock.variance",11.8898658713839,1,"variance","harvest"
"5775","fixed",25,"stock.variance",8.58612500968918,1,"variance","harvest"
"5776","L1",26,"stock.variance",6.53253260195734,1,"variance","harvest"
"5777","L2",26,"stock.variance",7.22398391869163,1,"variance","harvest"
"5778","fixed",26,"stock.variance",5.5151744274523,1,"variance","harvest"
"5779","L1",27,"stock.variance",2.13606221500097,1,"variance","harvest"
"5780","L2",27,"stock.variance",12.4892934815604,1,"variance","harvest"
"5781","fixed",27,"stock.variance",5.43066780612048,1,"variance","harvest"
"5782","L1",28,"stock.variance",5.86837350191965,1,"variance","harvest"
"5783","L2",28,"stock.variance",11.7659633188243,1,"variance","harvest"
"5784","fixed",28,"stock.variance",8.70532155556336,1,"variance","harvest"
"5785","L1",29,"stock.variance",5.77064606059103,1,"variance","harvest"
"5786","L2",29,"stock.variance",7.14491103531505,1,"variance","harvest"
"5787","fixed",29,"stock.variance",6.8709884422353,1,"variance","harvest"
"5788","L1",30,"stock.variance",2.10206517897422,1,"variance","harvest"
"5789","L2",30,"stock.variance",4.47891348728148,1,"variance","harvest"
